HeadX,HeadY,CentreX,CentreY,TerminiX,TerminiY,LeftMidChX,LeftMidChY,RightMidChX,RightMidChY,Length_km,Width_km,Area_kmsq,Orientation,CatNumber,CentreLong,CentreLat,DTMtile,DTMres,HiRISE,HiRISEANAGLYPH,HiRISEDTM,centres_N,centres_NDR_avg,centres_DTM_avg,centres_slope_avg,centres_aspectN_avg,centres_CrossScCrv_avg,centres_LongtCrv_avg,centres_Npx,context9_N,context9_NDR_min,context9_NDR_max,context9_NDR_avg,context9_NDR_stddev,context9_DTM_min,context9_DTM_max,context9_DTM_avg,context9_DTM_stddev,context9_slope_min,context9_slope_max,context9_slope_avg,context9_slope_stddev,context9_aspectN_min,context9_aspectN_max,context9_aspectN_avg,context9_aspectN_stddev,context9_CrossScCrv_min,context9_CrossScCrv_max,context9_CrossScCrv_avg,context9_CrossScCrv_stddev,context9_LongtCrv_min,context9_LongtCrv_max,context9_LongtCrv_avg,context9_LongtCrv_stddev,context9_Npx,context_N,context_NDR_min,context_NDR_max,context_NDR_avg,context_NDR_stddev,context_DTM_min,context_DTM_max,context_DTM_avg,context_DTM_stddev,context_slope_min,context_slope_max,context_slope_avg,context_slope_stddev,context_aspectN_min,context_aspectN_max,context_aspectN_avg,context_aspectN_stddev,context_CrossScCrv_min,context_CrossScCrv_max,context_CrossScCrv_avg,context_CrossScCrv_stddev,context_LongtCrv_min,context_LongtCrv_max,context_LongtCrv_avg,context_LongtCrv_stddev,context_Npx,extent_N,extent_NDR_min,extent_NDR_max,extent_NDR_avg,extent_NDR_stddev,extent_DTM_min,extent_DTM_max,extent_DTM_avg,extent_DTM_stddev,extent_slope_min,extent_slope_max,extent_slope_avg,extent_slope_stddev,extent_aspectN_min,extent_aspectN_max,extent_aspectN_avg,extent_aspectN_stddev,extent_CrossScCrv_min,extent_CrossScCrv_max,extent_CrossScCrv_avg,extent_CrossScCrv_stddev,extent_LongtCrv_min,extent_LongtCrv_max,extent_LongtCrv_avg,extent_LongtCrv_stddev,extent_Npx,heads5km_N,heads5km_NDR_min,heads5km_NDR_max,heads5km_NDR_avg,heads5km_NDR_stddev,heads5km_DTM_min,heads5km_DTM_max,heads5km_DTM_avg,heads5km_DTM_stddev,heads5km_slope_min,heads5km_slope_max,heads5km_slope_avg,heads5km_slope_stddev,heads5km_aspectN_min,heads5km_aspectN_max,heads5km_aspectN_avg,heads5km_aspectN_stddev,heads5km_CrossScCrv_min,heads5km_CrossScCrv_max,heads5km_CrossScCrv_avg,heads5km_CrossScCrv_stddev,heads5km_LongtCrv_min,heads5km_LongtCrv_max,heads5km_LongtCrv_avg,heads5km_LongtCrv_stddev,heads5km_Npx,heads_N,heads_NDR_avg,heads_DTM_avg,heads_slope_avg,heads_aspectN_avg,heads_CrossScCrv_avg,heads_LongtCrv_avg,heads_Npx,termini_N,termini_NDR_avg,termini_DTM_avg,termini_slope_avg,termini_aspectN_avg,termini_CrossScCrv_avg,termini_LongtCrv_avg,termini_Npx
1904766.82972,-2953622.61277,1906419.64644,-2953776.72698,1908072.46315,-2953936.76866,1906673.92593,-2952923.17134,1906542.24548,-2954659.91997,2.80095,1.74019,4.87418,96.46733,1166,41.9851,-49.832,H2287_0001_DA4,75,,,,1165,214.167,-249.333,8.62837,70.5215,-0.043637,-0.0319201,6,1165,173,230,195.867,10.7727,-956,310,-620.668,293.631,0,32.0451,4.89698,4.41518,0,180,51.9166,55.7706,-0.608412,0.539735,0.00135054,0.0558044,-0.932365,0.826391,-0.000344578,0.0594877,83270,1165,184,230,206.676,7.79707,-657,174,-343.138,222.114,0.127324,23.9327,8.2029,4.90102,0,180,60.8558,53.5403,-0.608412,0.443173,0.00793803,0.0884643,-0.378599,0.559178,0.000979185,0.0813899,9254,1165,192,225,210.287,7.4632,-425,20,-221.194,127.559,0.402627,21.4851,8.82347,4.04158,0,177.397,92.5157,38.0026,-0.608412,0.416667,-0.0159147,0.126541,-0.376537,0.431572,-0.0137709,0.102476,1026,1165,176,230,205.134,9.23119,-569,310,-184.08,208.126,0.127324,23.9327,10.2621,5.0753,0,180,47.3878,56.2986,-0.608412,0.443173,0.0141436,0.092758,-0.378599,0.559178,0.00203277,0.0927189,13884,1165,0,0,0,0,0,0,6,1165,207.333,-401.833,4.91109,94.1562,0.0269451,-0.0247292,6
1714815.50635,-2589142.4977,1714965.34962,-2587044.1734,1715115.1929,-2585283.71489,1714261.54031,-2586860.42184,1715478.44932,-2587221.9975,3.86894,1.20499,4.66202,4.19798,1171,37.7687,-43.645,H2386_0000_DA4,75,,,,1170,144.5,822.5,3.1335,87.0887,0.0994754,0.03832,6,1170,66,211,169.015,20.2343,444,1380,922.383,223.493,0,34.7583,4.91055,4.39931,0,180,103.406,52.4063,-0.726916,0.399115,-0.00106078,0.0564379,-0.699819,0.679834,0.000512819,0.0633008,69185,1170,113,188,156.752,17.3627,458,1253,894.434,272.655,0,28.7928,6.34948,5.10812,0,180,67.2568,49.0429,-0.36999,0.36263,-0.00275425,0.0691188,-0.514019,0.627253,-0.00189215,0.0869187,7688,1170,124,177,146.769,5.87213,636,1146,837.844,105.322,0.774434,21.9944,9.32536,4.62789,0,174.56,45.4005,34.6648,-0.298668,0.288777,-0.0174935,0.0874269,-0.396113,0.274531,-0.0188594,0.0900865,854,1170,123,204,171.322,14.0188,536,1380,1078.42,194.128,0,28.7928,6.52543,5.43547,0,180,83.0384,53.206,-0.36999,0.399115,0.000923242,0.0678764,-0.514019,0.665653,0.00119723,0.0843106,13884,1170,128.333,1051,15.9915,17.9455,-0.0901464,-0.0831848,6,1170,143.333,641.5,12.6481,6.94593,-0.121506,0.0481732,6
1575266.01142,-2964114.23423,1575822.24782,-2962193.73403,1576378.48421,-2960071.69986,1575810.89605,-2962069.25716,1576596.43807,-2962330.06583,4.1488,0.70916,2.94217,13.01908,1191,34.70435,-49.974,H2441_0000_DA4,75,,,,1190,236.833,1061.83,16.5274,19.9931,0.0170003,-0.0769949,6,1190,125,253,185.801,22.9908,-393,1616,760.456,669.262,0,26.7489,7.28211,4.82214,0,180,61.5441,59.7894,-0.495271,0.563221,0.00103514,0.057555,-0.584571,0.509738,0.00206734,0.0677271,49910,1190,138,253,203.421,25.3704,-135,1613,848.617,643.67,0.127324,26.4617,9.98619,5.86566,0,180,58.3368,58.8517,-0.281926,0.209231,0.00270904,0.0522586,-0.384578,0.445308,0.00343272,0.0700644,5551,1190,203,253,236.133,9.27355,402,1542,1015.68,347.535,1.26024,26.4617,15.2094,5.89667,0,53.427,15.9281,12.8625,-0.188199,0.167263,-0.0055732,0.0596779,-0.309426,0.445308,0.00193665,0.113137,618,1190,109,253,187.911,37.2887,92,1613,1133.59,362.165,0,26.4617,12.2166,5.67901,0,180,65.5642,55.3269,-0.409958,0.336778,0.00549537,0.049293,-0.498465,0.445308,0.00828837,0.060774,13884,1190,206.667,1541.67,7.64527,47.1506,-0.00410796,0.0708105,6,1190,228.833,398.333,13.7176,2.7929,0.0356404,0.0510324,6
1580301.65356,-2962116.67692,1580006.50772,-2961186.06417,1579711.36188,-2960047.98998,1579670.49553,-2961304.61357,1580465.11895,-2961014.16755,2.12715,0.72779,1.54812,346.5179,1192,34.7965,-49.957,H2441_0000_DA4,75,,,,1191,234.333,822.833,12.607,4.16267,-0.0435565,0.0213554,6,1191,142,247,188.977,21.7653,-309,1498,395.781,586.491,0,26.7489,7.71618,5.30573,0,180,45.0838,58.7812,-0.426489,0.563221,-0.000342377,0.0588151,-0.584571,0.509738,-0.00217472,0.073847,26136,1191,176,246,214.268,13.5893,-79,1395,680.495,435.249,0.284703,26.0572,12.7356,4.82341,0,153.435,15.3901,15.0916,-0.182576,0.390875,0.0017575,0.0555111,-0.3548,0.274503,-0.00798234,0.0814424,2906,1191,204,246,226.435,7.9659,479,1020,782.281,146.783,9.65269,21.3613,13.9504,2.79056,0,27.7585,9.01808,5.72282,-0.0844575,0.0539242,-0.0288246,0.026618,-0.0799217,0.0927402,0.0117546,0.0324138,324,1191,142,253,207.221,22.5823,-123,1565,871.302,496.85,0,26.7489,11.7826,5.32955,0,180,31.6976,51.4359,-0.324638,0.563221,0.000866181,0.063629,-0.584571,0.509738,0.00289217,0.084467,13884,1191,227.333,1012.83,11.5249,2.19847,-0.0382953,-0.0172696,6,1191,222.333,505.333,16.917,7.95649,0.000126582,0.0109866,6
1586617.77459,-2961316.46851,1584944.5247,-2960059.84492,1583271.27481,-2958192.69195,1584656.18991,-2960279.1613,1584833.27742,-2959787.18131,4.20276,0.51396,2.16004,317.97883,1193,34.90525,-49.938,H2430_0001_DA4,75,,,,1192,165.833,771.5,9.72541,48.3189,-0.0533488,-0.00442985,6,1192,114,213,159.29,14.4845,-320,1355,572.014,431.078,0,25.7015,5.32565,4.69893,0,180,61.753,63.4668,-0.322184,0.328067,-0.0014356,0.0457742,-0.465903,0.376074,-0.000474655,0.058161,31674,1192,132,209,166.276,14.4204,-82,1215,582.226,473.854,0.127324,24.4195,7.77929,4.75154,0,180,67.03,57.6075,-0.256041,0.242745,-0.0103387,0.0587704,-0.359215,0.330119,-0.000678522,0.0716637,3519,1192,152,190,172.982,8.39036,188,1016,707.692,228.83,2.79022,20.658,10.296,4.01505,0,72.5528,30.6606,18.0906,-0.153773,0.091718,-0.0347589,0.0399592,-0.13393,0.159806,0.00916143,0.0463035,389,1192,129,209,162.958,15.3625,119,1468,975.86,260.413,0,24.9613,8.56497,4.51684,0,180,80.6824,58.3723,-0.329534,0.401087,0.00320376,0.055671,-0.506167,0.696849,0.00514487,0.0667291,13884,1192,160.167,1019.67,4.51801,68.5937,-0.0238065,-0.0117287,6,1192,177.667,238.167,18.3264,34.6085,-0.0838247,0.0438263,6
1564904.12201,-2916836.73548,1566323.0924,-2914833.25071,1567742.0628,-2913244.68881,1565834.96659,-2914347.19819,1566674.99706,-2915301.52082,4.33193,1.19353,5.17028,34.01151,1194,34.49515,-49.175,H2441_0000_DA4,75,"ESP_011421_1300, ESP_013478_1300, ESP_013834_1300, ESP_016023_1300, ESP_016801_1300, ESP_017012_1300,  ESP_017157_1300, ESP_017724_1300, ESP_017869_1300, ESP_017935_1300,  ESP_018291_1300, ESP_018568_1300, ESP_018713_1300, ESP_018858_1300, ESP_019003_1300, ESP_019069_1300, ESP_019214_1300,  ESP_020058_1300, ESP_019847_1300, ESP_019781_1300, ESP_019636_1300, ESP_020203_1300, ESP_020414_1300, ESP_020559_1300, ESP_020770_1300, ESP_021614_1300, ESP_021759_1300, ESP_021838_1300, ESP_022115_1300, ESP_022392_1300, ESP_022471_1300, ESP_022616_1300, ESP_025583_1300, ESP_025939_1300, ESP_026361_1300, ESP_026506_1300, ESP_026717_1300, ESP_026928_1300, ESP_027350_1300, ESP_027706_1300, ESP_027772_1300, ESP_027838_1300, ESP_027917_1300, ESP_027983_1300, ESP_028194_1300, ESP_028405_1300, ESP_028471_1305, ESP_028616_1305, ESP_028695_1300, ESP_028972_1300, ESP_029394_1300,  ESP_029539_1305, ESP_029750_1305, ESP_029961_1305, ESP_030528_1300, ESP_034009_1300, ESP_034220_1300, ESP_034431_1300, ESP_034576_1300, ESP_034787_1300, ESP_034932_1300, ESP_035288_1300, ESP_035499_1300,  ESP_035921_1300, ESP_036132_1300,  ESP_036343_1300, ESP_036488_1300, ESP_036554_1300, ESP_036699_1300, PSP_004235_1300, PSP_006648_1300, PSP_007650_1300","ESP_011421_1300_ESP_013478_1300_RED_ANAGLYPH, ESP_021614_1300_ESP_013478_1300_RED_ANAGLYPH, ESP_021759_1300_ESP_021838_1300_RED_ANAGLYPHESP_022392_1300_ESP_022115_1300_RED_ANAGLYPH, ESP_022471_1300_ESP_022616_1300_RED_ANAGLYPH",DTEEC_022115_1300_022392_1300_U01,1193,209.167,1026.67,10.12,86.6466,0.0177171,0.0378368,6,1193,79,237,167.064,25.4874,-45,1748,781.396,420.748,0,31.0864,7.35318,4.5162,0,180,105.713,52.9895,-0.431448,0.613494,0.000395609,0.0609962,-0.759682,0.834983,0.00103184,0.0719116,82436,1193,120,219,187.589,16.7923,610,1748,1105.87,331.006,0.127324,31.0864,9.27909,5.79078,0,180,86.33,50.5291,-0.420012,0.569874,0.00331946,0.0736258,-0.48068,0.834983,0.00111283,0.0927447,9157,1193,188,217,203.557,4.5224,794,1435,1040.76,149.024,0.969578,29.26,9.23916,4.28838,0,135,71.5277,25.3034,-0.293109,0.256103,-0.0151997,0.0781708,-0.386108,0.27916,-0.0103114,0.0800307,1013,1193,103,234,182.938,23.1998,411,1748,1219.55,330.721,0,31.0864,10.8247,5.55507,0,180,98.7254,52.7606,-0.420012,0.613494,0.00165992,0.0750642,-0.48068,0.834983,0.00502762,0.0955043,13884,1193,205.5,1375.33,16.8306,26.0496,0.0607586,-0.211842,6,1193,192.833,791.167,4.81009,55.6364,-0.0172075,0.023884,6
1560358.87604,-2918454.93473,1562463.49293,-2915425.99768,1564568.10982,-2915331.15817,1562066.18122,-2914951.8001,1562243.26872,-2915852.77551,4.75828,0.91351,4.34672,49.00501,1195,34.41015,-49.185,H2441_0000_DA4,75,"ESP_011421_1300, ESP_013478_1300, ESP_013834_1300, ESP_016023_1300, ESP_016801_1300, ESP_017012_1300,  ESP_017157_1300, ESP_017724_1300, ESP_017869_1300, ESP_017935_1300,  ESP_018291_1300, ESP_018568_1300, ESP_018713_1300, ESP_018858_1300, ESP_019003_1300, ESP_019069_1300, ESP_019214_1300,  ESP_020058_1300, ESP_019847_1300, ESP_019781_1300, ESP_019636_1300, ESP_020203_1300, ESP_020414_1300, ESP_020559_1300, ESP_020770_1300, ESP_021614_1300, ESP_021759_1300, ESP_021838_1300, ESP_022115_1300, ESP_022392_1300, ESP_022471_1300, ESP_022616_1300, ESP_025583_1300, ESP_025939_1300, ESP_026361_1300, ESP_026506_1300, ESP_026717_1300, ESP_026928_1300, ESP_027350_1300, ESP_027706_1300, ESP_027772_1300, ESP_027838_1300, ESP_027917_1300, ESP_027983_1300, ESP_028194_1300, ESP_028405_1300, ESP_028471_1305, ESP_028616_1305, ESP_028695_1300, ESP_028972_1300, ESP_029394_1300,  ESP_029539_1305, ESP_029750_1305, ESP_029961_1305, ESP_030528_1300, ESP_034009_1300, ESP_034220_1300, ESP_034431_1300, ESP_034576_1300, ESP_034787_1300, ESP_034932_1300, ESP_035288_1300, ESP_035499_1300,  ESP_035921_1300, ESP_036132_1300,  ESP_036343_1300, ESP_036488_1300, ESP_036554_1300, ESP_036699_1300, PSP_004235_1300, PSP_006648_1300, PSP_007650_1300","ESP_011421_1300_ESP_013478_1300_RED_ANAGLYPH, ESP_021614_1300_ESP_013478_1300_RED_ANAGLYPH, ESP_021759_1300_ESP_021838_1300_RED_ANAGLYPHESP_022392_1300_ESP_022115_1300_RED_ANAGLYPH, ESP_022471_1300_ESP_022616_1300_RED_ANAGLYPH",DTEEC_022115_1300_022392_1300_U01,1194,190.667,1534.83,5.81311,156.494,0.0458888,-0.0680868,6,1194,99,237,172.665,18.9852,352,1862,1134.65,383.398,0,31.0864,8.65533,4.52949,0,180,98.8626,49.9105,-0.420012,0.795931,0.00302653,0.065328,-0.759682,0.834983,0.00378403,0.0722124,62577,1194,129,217,183.218,19.4505,790,1735,1339.96,249.765,0,28.4911,8.50121,4.02852,0,180,103.176,53.8524,-0.420012,0.355203,-0.00628932,0.0665625,-0.759682,0.535917,0.00169232,0.0832594,6953,1194,160,208,191.001,7.49774,1249,1679,1519.73,112.695,0,18.8287,6.97141,3.99357,0,180,87.7327,52.7113,-0.420012,0.242398,-0.0162351,0.0924062,-0.400682,0.25654,0.00513016,0.084216,773,1194,120,213,172.067,17.9342,637,1748,1426.67,255.81,0,31.0864,9.64283,5.6406,0,180,107.596,55.0361,-0.420012,0.569874,0.00235998,0.0644844,-0.554342,0.76201,0.0104455,0.0812606,13884,1194,164.833,1614.83,8.62697,151.738,-0.0852541,0.047473,6,1194,201.833,1244.33,9.67297,63.2202,-0.0436637,-0.0118801,6
1542700.07326,-2778649.63315,1541785.12115,-2780931.709,1540870.16904,-2782929.26631,1542831.75371,-2781963.08874,1540770.27352,-2779894.4018,4.57991,2.76723,12.67366,200.8565,1196,33.95475,-46.916,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,,1195,155.667,765.833,8.25713,154.823,0.00134345,0.031998,6,1195,17,239,146.336,65.4974,-671,1783,615.652,637.802,0,41.4195,6.31706,4.89287,0,180,96.08,59.4283,-1.39125,0.925597,6.39528e-05,0.0586259,-1.26527,0.929337,5.43067e-05,0.0715385,181555,1195,99,237,165.39,31.3875,-524,1783,878.303,557.383,0.127324,41.4195,10.1943,5.27889,0,180,121.357,55.6134,-0.801916,0.925597,0.00295578,0.0805702,-0.842545,0.929337,0.000215619,0.095169,20156,1195,113,176,156.137,8.80049,432,1245,808.819,187.068,0.402627,26.7093,10.1594,4.43462,3.81409,180,142.164,28.3392,-0.397327,0.764424,-0.00478005,0.0836676,-0.428782,0.317687,-0.0131599,0.0851187,2257,1195,102,239,176.438,32.1806,385,1783,1226.37,337.304,0,29.3917,10.7149,5.11755,0,180,109.894,57.0762,-0.509749,0.925597,0.0047847,0.0731537,-0.609596,0.872283,0.00376716,0.0855834,13884,1195,147.5,1124.83,20.9569,140.601,-0.171165,-0.233267,6,1195,159.167,518,15.957,118.805,0.0463886,0.0647236,6
1526589.65098,-2783361.9716,1529461.64706,-2786740.62936,1532333.64314,-2789532.46761,1528828.21867,-2786390.90865,1528528.53212,-2787096.27755,8.0131,0.75408,6.04249,140.4008,1197,33.68335,-47.014,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,,1196,131.5,269,4.04297,46.2064,-0.0492383,-0.0618719,6,1196,17,204,99.5566,62.7219,-989,1887,299.73,885.976,0,32.9815,6.12245,3.86222,0,180,83.2703,64.8567,-0.441161,0.492002,6.63328e-05,0.0546313,-0.727269,0.58872,0.000627491,0.0632462,87140,1196,21,194,113.604,60.4936,-478,1859,581.339,780.48,0,24.6363,7.95229,4.3466,0,180,113.227,56.3016,-0.357072,0.317349,0.00241903,0.0518767,-0.375637,0.383265,0.000988407,0.0704559,9686,1196,51,164,130.087,19.8103,-222,1017,332.099,331.607,0.402627,18.0124,8.42277,3.00323,0,180,141.02,31.8153,-0.358658,0.269951,0.00679686,0.0645384,-0.531996,0.306949,0.000602432,0.0719401,1078,1196,108,193,154.35,13.8699,220,1825,1002.77,452.539,0.254646,32.9815,10.2411,4.25545,0,180,145.232,28.8141,-0.370453,0.362695,0.000563258,0.0591879,-0.622456,0.526411,0.00129659,0.0793593,13884,1196,152.333,918.833,8.17087,143.591,0.056426,-0.0675226,6,1196,82.1667,-227.5,7.49298,159.258,-0.00788688,0.138996,6
1522866.27266,-2784636.3776,1525797.29791,-2788044.67271,1528728.32316,-2791032.11746,1525935.78942,-2787878.70355,1525490.8003,-2788228.42427,8.25237,0.52821,4.35902,140.84996,1198,33.60265,-47.036,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,,1197,132.5,336.5,10.0326,149.47,-0.0264835,-0.0024026,6,1197,17,204,104.054,64.7742,-989,1887,326.385,894.175,0,32.9815,6.06718,3.90696,0,180,82.3918,64.1405,-0.464874,0.492002,0.000576786,0.0564898,-0.622456,0.526411,0.000361547,0.0652205,70501,1197,19,194,113.247,56.5881,-541,1856,576.523,844.225,0,32.9815,7.68314,4.2692,0,180,114.807,50.0984,-0.254242,0.362695,0.00200999,0.0562489,-0.622456,0.526411,-0.00155258,0.0690978,7840,1197,60,168,126.847,25.9304,-347,1123,389.815,420.757,0.254646,19.7393,9.916,3.73389,5.7106,180,146.261,18.51,-0.110064,0.170396,0.0122802,0.0455889,-0.245105,0.159817,-0.00134771,0.0657835,876,1197,115,190,153.385,13.017,264,1882,1135.11,452.86,0.180063,32.9815,10.2514,4.17708,0,180,137.017,34.7314,-0.370453,0.492002,0.00180261,0.0573747,-0.622456,0.526411,0.00407384,0.0795882,13884,1197,162.333,1092.5,11.712,126.099,0.00937297,0.0417527,6,1197,74.6667,-351.167,8.18071,149.942,0.0174271,-0.0307609,6
1521712.93352,-2786041.18793,1524346.54257,-2789704.36424,1526980.15163,-2791832.32588,1524859.64227,-2789425.77316,1524596.28136,-2789947.3905,7.44841,0.57174,4.25859,141.07069,1199,33.5707,-47.064,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,,1198,140.333,296.167,6.09982,123.962,-0.00730634,0.0361969,6,1198,18,203,103.92,70.3722,-910,1859,493.487,807.717,0,32.9815,5.76317,4.06044,0,180,84.4964,62.4944,-0.372846,0.492002,0.000433592,0.0546134,-0.622456,0.526411,9.06474e-05,0.06242,61527,1198,19,194,115.651,52.8823,-555,1862,558.815,857.277,0,23.4364,8.09169,4.03219,0,180,116.895,48.4817,-0.324007,0.492002,-0.000482678,0.0600382,-0.360426,0.418669,-0.00115669,0.0665667,6838,1198,81,163,125.419,17.6807,-359,1057,327.281,387.144,0.402627,18.1284,10.3441,2.56877,7.12503,180,137.284,19.4966,-0.323194,0.242305,-0.00269338,0.0716651,-0.360426,0.418669,0.000769118,0.0634801,761,1198,106,184,149.418,12.7287,197,1882,1043.86,446.395,0.254646,32.9815,10.2008,3.73767,0,180,140.423,22.0452,-0.324007,0.492002,-0.000289871,0.0549142,-0.622456,0.526411,0.00186776,0.0722844,13884,1198,154.667,1073.5,11.846,128.199,-0.00777301,-0.00776734,6,1198,86.1667,-313.167,8.86825,136.601,0.0907918,-0.00857064,6
1521313.35146,-2789425.77316,1522155.65228,-2791304.78107,1522997.95311,-2792845.92321,1522789.08067,-2791162.5218,1521967.21302,-2791411.47553,3.73333,0.77167,2.8809,156.37036,1200,33.52245,-47.091,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,,1199,109.667,229.167,10.7417,134.759,0.0684774,-0.0129193,6,1199,19,203,115.453,57.636,-789,1887,466.649,941.563,0,32.9815,7.16795,4.17133,0,180,109.451,49.6033,-0.428958,0.492002,-0.000608172,0.0566881,-0.622456,0.526411,-0.000361666,0.0641932,46521,1199,73,166,120.523,21.5039,-600,1353,272.153,574.763,0.360122,23.4869,10.0489,3.80014,0,180,138.24,23.5404,-0.275824,0.295534,-0.00238371,0.058812,-0.332322,0.267164,-0.00107093,0.0652663,5168,1199,94,146,119.087,12.4017,-200,596,200.51,217.362,1.62014,18.7485,12.2736,3.01985,90.9392,180,141.043,20.329,-0.242325,0.171579,-0.0298987,0.0705733,-0.255947,0.189946,-0.00799366,0.0802311,576,1199,74,180,134.183,18.6896,-377,1437,624.564,446.538,0.254646,23.4869,10.4168,3.39372,2.29062,180,137.562,21.4441,-0.324007,0.492002,0.00063148,0.0580197,-0.360426,0.418669,0.00125105,0.0643209,13884,1199,130.333,593.333,10.0418,132.371,-0.0169624,0.0103082,6,1199,101.333,-174.333,7.03504,109.505,-0.156759,-0.125464,6
1515015.39325,-2788862.66353,1519063.432,-2792134.62684,1523111.47074,-2794031.41716,1518874.99273,-2791873.81817,1518820.50427,-2792353.94322,8.85879,0.48253,4.27466,125.75724,1201,33.45435,-47.105,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,,1200,137.5,581.833,10.6148,135.602,-0.00410789,0.0152284,6,1200,17,178,76.8486,49.2513,-934,1705,8.68368,739.723,0,24.5727,6.14686,3.90292,0,180,69.8677,65.1008,-0.372846,0.30596,0.00131763,0.054501,-0.643111,0.387394,0.000267525,0.0568868,60028,1200,22,174,113.823,44.0856,-701,1696,453.493,880.796,0,23.4869,7.38422,3.8294,0,180,102.696,50.4076,-0.300832,0.295534,0.00320246,0.0607576,-0.332322,0.324318,0.000849704,0.0577391,6670,1200,98,174,133.879,18.1397,-328,1381,593.214,474.046,3.77372,23.4869,10.8856,3.31714,50.4119,174.043,121.859,27.3115,-0.28528,0.210941,-0.00530159,0.0894839,-0.332322,0.248821,-0.00100139,0.0683546,744,1200,116,174,147.27,9.86152,601,1827,1315.97,331.773,0,24.5727,8.37334,3.97599,0,180,124.723,37.6888,-0.302983,0.266685,0.0022716,0.0533889,-0.643111,0.386883,0.00240558,0.062835,13884,1200,152.167,1356.5,9.80462,141.382,-0.0593559,0.00158655,6,1200,104.167,-321.5,10.6608,159.704,0.037588,-0.115369,6
1517353.85647,-2795388.80773,1519179.21998,-2796283.85566,1521004.5835,-2796983.29709,1519497.06935,-2795697.03616,1519206.46421,-2796811.40047,3.61056,1.14375,4.12957,116.23509,1202,33.4569,-47.175,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,,1201,132.667,13.6667,7.10268,70.982,-0.00191506,-0.0047515,6,1201,17,174,94.529,47.6855,-789,1705,130.864,761.827,0,28.7149,7.2105,4.30677,0,180,96.6152,56.2783,-0.365912,0.79004,-0.000205387,0.0574077,-0.643111,0.833537,-0.000173951,0.0639392,65256,1201,57,157,122.516,17.2793,-723,931,32.7331,493.236,0,19.281,8.331,3.5216,0,180,129.795,27.6848,-0.302983,0.259502,-0.00427454,0.0550862,-0.283854,0.329117,-0.00147982,0.0621551,7254,1201,109,146,129.663,6.67944,-333,381,7.7596,194.692,2.57638,17.4012,10.3642,2.94749,53.1301,173.418,117.457,27.3792,-0.235264,0.171892,-0.0291505,0.0643199,-0.25092,0.173393,-0.00937889,0.0731876,807,1201,98,161,133.371,10.5634,-473,1127,362.875,353.801,0,24.5727,9.25727,4.06088,0,180,130.584,28.9166,-0.302983,0.376989,-0.000340144,0.0602436,-0.643111,0.329117,-0.000721992,0.0693583,13884,1201,129.833,312.833,10.325,138.785,0.00952537,-0.00507881,6,1201,115.5,-324.167,4.62844,96.6994,0.0455034,-0.0610598,6
