HeadX,HeadY,CentreX,CentreY,TerminiX,TerminiY,LeftMidChX,LeftMidChY,RightMidChX,RightMidChY,Length_km,Width_km,Area_kmsq,Orientation,CatNumber,CentreLong,CentreLat,DTMtile,DTMres,HiRISE,HiRISEANAGLYPH,HiRISEDTM
1834431,-2246363,1834558,-2248704,1834686,-2251034,1835049,-2249036,1834318,-2248414,4.678,0.977,4.568,176.8,1167,40.4025,-37.9370,none,none,,,
1855082,-2256576,1852372,-2256232,1849661,-2256884,1852267,-2256523,1852276,-2255953,5.580,0.569,3.175,266.8,1168,40.7948,-38.0640,none,none,,,
1857035,-2257720,1855443,-2259018,1853852,-2259996,1855505,-2259196,1855291,-2258864,3.984,0.398,1.584,235.1,1169,40.8625,-38.1110,none,none,,,
1856390,-2261033,1855221,-2261330,1854052,-2261484,1855214,-2261602,1855191,-2261051,2.442,0.552,1.348,259.4,1170,40.8576,-38.1500,none,none,,,
1714816,-2589142,1714965,-2587044,1715115,-2585284,1714262,-2586860,1715478,-2587222,3.869,1.205,4.662,4.2,1171,37.7687,-43.6450,H2386_0000_DA4,75,,,
1683575,-2046542,1683991,-2047644,1684406,-2048510,1684161,-2047556,1683753,-2047727,2.161,0.472,1.020,155.6,1172,37.0866,-34.5450,none,none,"ESP_014058_1450, ESP_014335_1450",ESP_014335_1450_ESP_014058_1450_RED_ANAGLYPH,
1683807,-2043572,1683884,-2044266,1683961,-2044805,1684007,-2044284,1683784,-2044212,1.244,0.250,0.311,172.3,1173,37.0842,-34.4880,none,none,"ESP_014058_1450, ESP_014335_1450",ESP_014335_1450_ESP_014058_1450_RED_ANAGLYPH,
1684683,-2043720,1685183,-2045985,1685682,-2047858,1685228,-2045860,1684815,-2046080,4.274,0.496,2.118,165.4,1174,37.1128,-34.5170,none,none,"ESP_014058_1450, ESP_014335_1450",ESP_014335_1450_ESP_014058_1450_RED_ANAGLYPH,
1687154,-2041320,1687315,-2043554,1687476,-2046192,1688330,-2043519,1687798,-2043590,4.884,0.576,2.814,175.9,1175,37.1598,-34.4760,none,none,"ESP_014058_1450, ESP_014335_1450",ESP_014335_1450_ESP_014058_1450_RED_ANAGLYPH,
1688007,-2046020,1687730,-2046992,1687453,-2047947,1687944,-2047123,1687344,-2046874,2.016,0.691,1.393,197.2,1176,37.1689,-34.5340,none,none,"ESP_014058_1450, ESP_014335_1450",ESP_014335_1450_ESP_014058_1450_RED_ANAGLYPH,
1696112,-2047307,1695997,-2048119,1695881,-2048984,1696103,-2048148,1695813,-2048030,1.696,0.334,0.567,188.4,1177,37.3510,-34.5530,none,none,ESP_013702_1450,,
1697665,-2048089,1697150,-2050075,1696635,-2051503,1697411,-2050276,1696921,-2049927,3.589,0.632,2.270,198.0,1178,37.3764,-34.5860,none,none,ESP_013702_1450,,
1703087,-2054165,1701534,-2055469,1699981,-2056613,1701643,-2055830,1701434,-2055149,4.136,0.718,2.968,233.7,1179,37.4729,-34.6770,none,none,ESP_013702_1450,,
1705058,-2054763,1703757,-2055647,1702456,-2056862,1703972,-2055890,1703763,-2055386,3.493,0.551,1.926,233.1,1180,37.5219,-34.6800,none,none,ESP_013702_1450,,
1707519,-2057887,1704610,-2059796,1701702,-2060608,1705071,-2060246,1705180,-2059375,6.807,0.879,5.984,246.4,1181,37.5407,-34.7500,none,none,ESP_013702_1450,,
1703818,-2081129,1701818,-2081787,1699818,-2079813,1701988,-2082196,1702197,-2081342,4.470,0.882,3.944,287.1,1182,37.4792,-35.1210,none,none,ESP_027363_1445,,
1689873,-2088236,1689546,-2086173,1689220,-2084353,1689996,-2086250,1690614,-2086060,3.944,0.686,2.704,349.8,1183,37.2089,-35.1950,none,none,ESP_027363_1445,,
1671170,-2055688,1672962,-2056713,1674753,-2057585,1673463,-2056310,1673254,-2057105,4.287,0.825,3.538,116.3,1184,36.8437,-34.6980,none,none,ESP_014269_1445,,
1670140,-2058883,1671713,-2060803,1673286,-2061912,1672033,-2060549,1671502,-2060999,4.534,0.726,3.293,131.9,1185,36.8162,-34.7670,none,none,ESP_014269_1445,,
1667111,-2066209,1669240,-2065605,1671370,-2064846,1669240,-2065338,1669431,-2065830,4.762,0.533,2.537,73.4,1186,36.7617,-34.8480,none,none,ESP_014269_1445,,
1666339,-2072184,1669908,-2073666,1673477,-2072895,1669654,-2073008,1669808,-2074271,7.669,1.273,9.764,95.4,1187,36.7764,-34.9840,none,none,ESP_014269_1445,,
1665703,-2077424,1670228,-2079001,1674753,-2077092,1671824,-2078206,1672501,-2079825,9.677,1.772,17.149,88.1,1188,36.7835,-35.0740,none,none,PSP_006160_1445,,
1672078,-2082634,1674866,-2081905,1677654,-2079724,1675330,-2081603,1675370,-2082213,6.627,0.612,4.056,64.0,1189,36.8856,-35.1230,none,none,PSP_006160_1445,,
1672632,-2085669,1675089,-2085284,1677545,-2083429,1675316,-2085023,1675470,-2085598,5.701,0.598,3.410,66.9,1190,36.8905,-35.1800,none,none,PSP_006160_1445,,
1575266,-2964114,1575822,-2962194,1576378,-2960072,1575811,-2962069,1576596,-2962330,4.149,0.709,2.942,13.0,1191,34.7044,-49.9740,H2441_0000_DA4,75,,,
1580302,-2962117,1580007,-2961186,1579711,-2960048,1579670,-2961305,1580465,-2961014,2.127,0.728,1.548,346.5,1192,34.7965,-49.9570,H2441_0000_DA4,75,,,
1586618,-2961316,1584945,-2960060,1583271,-2958193,1584656,-2960279,1584833,-2959787,4.203,0.514,2.160,318.0,1193,34.9053,-49.9380,H2430_0001_DA4,75,,,
1564904,-2916837,1566323,-2914833,1567742,-2913245,1565835,-2914347,1566675,-2915302,4.332,1.194,5.170,34.0,1194,34.4952,-49.1750,H2441_0000_DA4,75,"ESP_011421_1300, ESP_013478_1300, ESP_013834_1300, ESP_016023_1300, ESP_016801_1300, ESP_017012_1300,  ESP_017157_1300, ESP_017724_1300, ESP_017869_1300, ESP_017935_1300,  ESP_018291_1300, ESP_018568_1300, ESP_018713_1300, ESP_018858_1300, ESP_019003_1300, ESP_019069_1300, ESP_019214_1300,  ESP_020058_1300, ESP_019847_1300, ESP_019781_1300, ESP_019636_1300, ESP_020203_1300, ESP_020414_1300, ESP_020559_1300, ESP_020770_1300, ESP_021614_1300, ESP_021759_1300, ESP_021838_1300, ESP_022115_1300, ESP_022392_1300, ESP_022471_1300, ESP_022616_1300, ESP_025583_1300, ESP_025939_1300, ESP_026361_1300, ESP_026506_1300, ESP_026717_1300, ESP_026928_1300, ESP_027350_1300, ESP_027706_1300, ESP_027772_1300, ESP_027838_1300, ESP_027917_1300, ESP_027983_1300, ESP_028194_1300, ESP_028405_1300, ESP_028471_1305, ESP_028616_1305, ESP_028695_1300, ESP_028972_1300, ESP_029394_1300,  ESP_029539_1305, ESP_029750_1305, ESP_029961_1305, ESP_030528_1300, ESP_034009_1300, ESP_034220_1300, ESP_034431_1300, ESP_034576_1300, ESP_034787_1300, ESP_034932_1300, ESP_035288_1300, ESP_035499_1300,  ESP_035921_1300, ESP_036132_1300,  ESP_036343_1300, ESP_036488_1300, ESP_036554_1300, ESP_036699_1300, PSP_004235_1300, PSP_006648_1300, PSP_007650_1300","ESP_011421_1300_ESP_013478_1300_RED_ANAGLYPH, ESP_021614_1300_ESP_013478_1300_RED_ANAGLYPH, ESP_021759_1300_ESP_021838_1300_RED_ANAGLYPH, ESP_022392_1300_ESP_022115_1300_RED_ANAGLYPH, ESP_022471_1300_ESP_022616_1300_RED_ANAGLYPH",DTEEC_022115_1300_022392_1300_U01
1560359,-2918455,1562463,-2915426,1564568,-2915331,1562066,-2914952,1562243,-2915853,4.758,0.914,4.347,49.0,1195,34.4102,-49.1850,H2441_0000_DA4,75,"ESP_011421_1300, ESP_013478_1300, ESP_013834_1300, ESP_016023_1300, ESP_016801_1300, ESP_017012_1300,  ESP_017157_1300, ESP_017724_1300, ESP_017869_1300, ESP_017935_1300,  ESP_018291_1300, ESP_018568_1300, ESP_018713_1300, ESP_018858_1300, ESP_019003_1300, ESP_019069_1300, ESP_019214_1300,  ESP_020058_1300, ESP_019847_1300, ESP_019781_1300, ESP_019636_1300, ESP_020203_1300, ESP_020414_1300, ESP_020559_1300, ESP_020770_1300, ESP_021614_1300, ESP_021759_1300, ESP_021838_1300, ESP_022115_1300, ESP_022392_1300, ESP_022471_1300, ESP_022616_1300, ESP_025583_1300, ESP_025939_1300, ESP_026361_1300, ESP_026506_1300, ESP_026717_1300, ESP_026928_1300, ESP_027350_1300, ESP_027706_1300, ESP_027772_1300, ESP_027838_1300, ESP_027917_1300, ESP_027983_1300, ESP_028194_1300, ESP_028405_1300, ESP_028471_1305, ESP_028616_1305, ESP_028695_1300, ESP_028972_1300, ESP_029394_1300,  ESP_029539_1305, ESP_029750_1305, ESP_029961_1305, ESP_030528_1300, ESP_034009_1300, ESP_034220_1300, ESP_034431_1300, ESP_034576_1300, ESP_034787_1300, ESP_034932_1300, ESP_035288_1300, ESP_035499_1300,  ESP_035921_1300, ESP_036132_1300,  ESP_036343_1300, ESP_036488_1300, ESP_036554_1300, ESP_036699_1300, PSP_004235_1300, PSP_006648_1300, PSP_007650_1300","ESP_011421_1300_ESP_013478_1300_RED_ANAGLYPH, ESP_021614_1300_ESP_013478_1300_RED_ANAGLYPH, ESP_021759_1300_ESP_021838_1300_RED_ANAGLYPH, ESP_022392_1300_ESP_022115_1300_RED_ANAGLYPH, ESP_022471_1300_ESP_022616_1300_RED_ANAGLYPH",DTEEC_022115_1300_022392_1300_U01
1542700,-2778650,1541785,-2780932,1540870,-2782929,1542832,-2781963,1540770,-2779894,4.580,2.767,12.674,200.9,1196,33.9548,-46.9160,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,
1526590,-2783362,1529462,-2786741,1532334,-2789532,1528828,-2786391,1528529,-2787096,8.013,0.754,6.042,140.4,1197,33.6834,-47.0140,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,
1522866,-2784636,1525797,-2788045,1528728,-2791032,1525936,-2787879,1525491,-2788228,8.252,0.528,4.359,140.8,1198,33.6027,-47.0360,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,
1521713,-2786041,1524347,-2789704,1526980,-2791832,1524860,-2789426,1524596,-2789947,7.448,0.572,4.259,141.1,1199,33.5707,-47.0640,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,
1521313,-2789426,1522156,-2791305,1522998,-2792846,1522789,-2791163,1521967,-2791411,3.733,0.772,2.881,156.4,1200,33.5225,-47.0910,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,
1515015,-2788863,1519063,-2792135,1523111,-2794031,1518875,-2791874,1518821,-2792354,8.859,0.483,4.275,125.8,1201,33.4544,-47.1050,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,
1517354,-2795389,1519179,-2796284,1521005,-2796983,1519497,-2795697,1519206,-2796811,3.611,1.144,4.130,116.2,1202,33.4569,-47.1750,H2441_0000_DA4,75,"ESP_012555_1325, ESP_019280_1325, ESP_024238_1325, ESP_024950_1325, ESP_035143_1325, ESP_035565_1325, PSP_001558_1325, PSP_002033_1325, PSP_003668_1325, PSP_010854_1325",PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,
1459156,-1841440,1458475,-1842021,1457793,-1842844,1458479,-1842192,1458257,-1841831,2.072,0.439,0.909,227.3,1203,32.1200,-31.0760,none,none,,,
1462793,-1839993,1461517,-1841606,1460241,-1844012,1461140,-1841884,1460640,-1841309,4.928,0.802,3.950,215.4,1204,32.1870,-31.0690,none,none,,,
1412164,-1870383,1413161,-1872962,1414157,-1874894,1413540,-1872754,1412695,-1873128,5.026,1.011,5.079,153.8,1205,31.1221,-31.5980,none,none,,,
1410234,-1876317,1411810,-1876874,1413385,-1879008,1411610,-1875908,1410765,-1877846,4.415,2.153,9.508,127.6,1206,31.0923,-31.6640,none,none,,,
1406933,-1888124,1408552,-1888314,1410171,-1887632,1408463,-1887745,1408704,-1888848,3.623,1.134,4.110,82.2,1207,31.0206,-31.8570,none,none,,,
1430145,-1850325,1432306,-1851682,1434468,-1853769,1433360,-1850959,1432029,-1852405,5.927,2.073,12.286,125.5,1208,31.5437,-31.2390,none,none,,,
1361549,-2899120,1362346,-2896162,1363142,-2893678,1361213,-2895877,1362788,-2896458,5.611,1.473,8.262,14.1,1209,30.0030,-48.8600,H2529_0000_DA4,100,,,
1369640,-2896168,1368353,-2894383,1367066,-2892173,1367420,-2894781,1368796,-2893939,4.567,1.451,6.627,331.0,1210,30.1353,-48.8300,H2529_0000_DA4,100,,,
1352458,-2195410,1350721,-2196246,1348985,-2197248,1350869,-2196969,1350438,-2195541,4.058,1.497,6.077,243.1,1211,29.7470,-37.0520,H2540_0000_DA4,150,,,
1288080,-1868226,1287571,-1871361,1287063,-1874971,1288293,-1871379,1287494,-1871308,6.839,0.892,6.098,189.5,1212,28.3562,-31.5710,H2540_0000_DA4,150,ESP_013254_1480,,
1280710,-1867615,1280733,-1870769,1280756,-1874159,1282427,-1870858,1281033,-1870715,6.544,1.557,10.189,179.6,1213,28.2056,-31.5610,H2540_0000_DA4,150,ESP_013254_1480,,
1272660,-1873128,1272828,-1874088,1272996,-1875214,1272950,-1874011,1272551,-1874171,2.120,0.472,1.001,169.9,1214,28.0315,-31.6170,H0558_0000_DA4,125,ESP_013254_1480,,
1257639,-1849714,1257912,-1851682,1258184,-1853389,1258261,-1851629,1257562,-1851730,3.725,0.787,2.931,170.6,1215,27.7030,-31.2390,H0558_0000_DA4,125,,,
1267238,-1875997,1269468,-1877882,1271697,-1878469,1269558,-1877473,1269368,-1878297,5.536,0.851,4.709,116.5,1216,27.9575,-31.6810,H0558_0000_DA4,125,ESP_013254_1480,,
1262461,-1881800,1264741,-1884046,1267020,-1885896,1265036,-1883465,1264568,-1884633,6.509,1.278,8.317,129.0,1217,27.8534,-31.7850,H0558_0000_DA4,125,,,
1193488,-2066642,1194285,-2066968,1195082,-2067507,1194596,-2066440,1194128,-2067507,1.914,1.179,2.255,116.9,1218,26.3018,-34.8710,H0558_0000_DA4,125,,,
1053684,-2425722,1052899,-2426350,1052113,-2426949,1053144,-2426819,1052744,-2425894,1.976,1.005,1.986,231.6,1219,23.1880,-40.9340,H2595_0001_DA4,150,,,
1057689,-2430672,1056425,-2431448,1055160,-2431768,1056436,-2431798,1056268,-2431045,2.722,0.771,2.098,246.2,1220,23.2657,-41.0200,H2595_0001_DA4,150,,,
1061081,-2434477,1060393,-2434886,1059705,-2435502,1060845,-2435443,1060182,-2434376,1.698,1.251,2.124,232.8,1221,23.3531,-41.0780,H2595_0001_DA4,150,,,
1027780,-2412421,1027968,-2416274,1028156,-2420002,1028420,-2416238,1027444,-2416268,7.590,0.966,7.329,177.2,1222,22.6390,-40.7640,H2595_0001_DA4,150,,,
898497,-2348807,897766,-2349293,897034,-2349791,897675,-2349673,897475,-2348920,1.769,0.779,1.378,236.2,1223,19.7715,-39.6340,H2639_0000_DA4,150,ESP_012806_1400,,
892644,-2187059,891735,-2188185,890827,-2188896,892012,-2188706,891536,-2187610,2.640,1.204,3.179,225.9,1224,19.6387,-36.9160,H6409_0000_DA4,100,,,
900758,-2173698,899811,-2175026,898864,-2176116,899836,-2175453,899250,-2174640,3.127,1.017,3.181,219.3,1225,19.8166,-36.6940,H6409_0000_DA4,100,,,
861712,-2836780,861181,-2834101,860650,-2831914,861295,-2834320,862580,-2833828,4.955,1.229,6.090,349.2,1226,18.9658,-47.8130,H2159_0001_DA4,75,,,
786641,-2806449,789347,-2804167,792053,-2801524,788680,-2803320,789656,-2805057,6.871,1.940,13.328,44.3,1227,17.3838,-47.3080,H2181_0001_DA4,100,"ESP_024410_1325, ESP_024476_1325",ESP_024476_1325_ESP_024410_1325_RED_ANAGLYPH,
822095,-2827545,822161,-2825388,822226,-2823438,821028,-2825346,822449,-2825376,4.109,1.250,5.135,1.6,1228,18.1065,-47.6660,H2181_0001_DA4,100,,,
816219,-2829573,821795,-2822839,827371,-2817243,821518,-2821932,822649,-2823728,15.755,2.053,32.345,38.6,1229,18.0984,-47.6230,H2181_0001_DA4,100,,,
812005,-2819182,814478,-2816259,816950,-2812875,813449,-2815358,815288,-2817214,7.667,2.464,18.890,34.7,1230,17.9373,-47.5120,H2181_0001_DA4,100,,,
758307,-3470682,759903,-3473497,761499,-3476295,760477,-3472999,758039,-3474037,6.018,1.956,11.771,158.9,1231,16.7354,-58.6000,none,none,"ESP_018951_1205, ESP_020151_1205, ESP_022775_1205, ESP_023065_1205, ESP_028142_1205, ESP_028564_1205, ESP_028775_1205, ESP_029131_1205, ESP_029698_1205, PSP_002772_1205",ESP_022775_1205_ESP_023065_1205_RED_ANAGLYPH,
742787,-3471494,745402,-3474564,748018,-3476182,746469,-3473806,745003,-3475311,5.885,1.806,10.626,142.9,1232,16.4160,-58.6180,none,none,"ESP_018951_1205, ESP_020151_1205, ESP_022775_1205, ESP_023065_1205, ESP_028142_1205, ESP_028564_1205, ESP_028775_1205, ESP_029131_1205, ESP_029698_1205, PSP_002772_1205",ESP_022775_1205_ESP_023065_1205_RED_ANAGLYPH,
734405,-2460902,736223,-2461678,738042,-2462751,736402,-2461186,736135,-2462117,4.006,0.967,3.873,117.5,1233,16.2139,-41.5300,H2694_0001_DA4,250,"ESP_014072_1380, ESP_035526_1375, PSP_007677_1380",,
730459,-2470018,732177,-2470866,733896,-2471293,732057,-2470190,731721,-2471524,3.585,1.373,4.923,110.8,1234,16.1248,-41.6850,H2694_0001_DA4,250,"ESP_014072_1380, ESP_035526_1375, PSP_007677_1380",,
730372,-2476817,731380,-2476793,732389,-2476242,731190,-2476183,731544,-2477398,2.045,1.263,2.583,73.7,1235,16.1072,-41.7850,H2694_0001_DA4,250,"ESP_014072_1380, ESP_035526_1375, PSP_007677_1380",,
586033,-3294826,585347,-3289864,584661,-3285567,584062,-3289995,585569,-3289675,9.314,1.160,10.800,353.7,1236,12.8911,-55.5020,H2247_0000_DA4,75,,,
593107,-3295928,593164,-3291465,593220,-3287475,594351,-3291352,595859,-3291524,8.453,1.127,9.526,0.6,1237,13.0633,-55.5290,H2247_0000_DA4,75,,,
548544,-2553892,550195,-2555332,551846,-2555658,550383,-2554473,549761,-2556209,3.608,1.835,6.621,119.3,1238,12.1170,-43.1100,H0397_0000_DA4,75,,,
540185,-2578870,540916,-2579101,541647,-2579244,540893,-2578520,540784,-2579623,1.434,1.107,1.587,105.1,1239,11.9126,-43.5110,H0397_0000_DA4,75,,,
520428,-2341398,520839,-2343070,521250,-2344954,521872,-2342696,520029,-2343390,3.651,1.981,7.235,166.9,1240,11.4705,-39.5290,H2694_0001_DA4,250,"ESP_016393_1400,  ESP_026731_1395,  ESP_031043_1400, PSP_006807_1395",,
543132,-2347325,542501,-2348878,541870,-2350597,543177,-2349151,541670,-2348659,3.509,1.593,5.592,201.2,1241,11.9475,-39.6270,H2694_0001_DA4,250,"ESP_016393_1400,  ESP_026731_1395,  ESP_031043_1400, PSP_006807_1395",,
533224,-2377123,534144,-2377390,535063,-2377585,534355,-2376821,534110,-2377965,1.893,1.170,2.215,104.1,1242,11.7635,-40.1080,H2694_0001_DA4,250,"ESP_016393_1400,  ESP_026731_1395,  ESP_031043_1400, PSP_006807_1395",,
344235,-2230311,345305,-2231870,346374,-2233340,345475,-2231603,344889,-2232149,3.750,0.815,3.055,143.9,1243,7.6047,-37.6530,H1932_0000_DA4,225,,,
346828,-2228853,347466,-2231218,348104,-2233222,347968,-2231064,347160,-2231396,4.563,0.899,4.102,163.2,1244,7.6523,-37.6420,H1932_0000_DA4,225,,,
349652,-2227911,349814,-2230151,349975,-2232848,349920,-2230080,349298,-2230169,4.949,0.649,3.213,176.1,1245,7.7040,-37.6240,H1932_0000_DA4,225,,,
352490,-2228924,351444,-2231100,350397,-2233062,351814,-2231603,350919,-2230572,4.669,1.385,6.467,207.6,1246,7.7399,-37.6400,H1932_0000_DA4,225,,,
271234,-2243974,270581,-2245740,269927,-2246825,271135,-2245942,270644,-2245539,3.153,0.646,2.038,205.3,1247,5.9590,-37.8870,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
272887,-2245823,271834,-2247341,270780,-2248781,271866,-2247608,271566,-2247098,3.668,0.596,2.186,216.2,1248,5.9866,-37.9140,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
276579,-2250559,275126,-2251431,273673,-2252278,275280,-2251674,274994,-2251152,3.449,0.599,2.065,240.1,1249,6.0591,-37.9830,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
276897,-2251164,275757,-2252024,274617,-2252687,275934,-2252237,275734,-2251757,2.796,0.522,1.460,237.0,1250,6.0730,-37.9930,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
276420,-2253594,275905,-2254039,275389,-2254406,276034,-2254335,275766,-2253713,1.335,0.681,0.909,232.5,1251,6.0763,-38.0270,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
278740,-2252788,277548,-2253505,276356,-2254074,277841,-2253831,277610,-2253162,2.768,0.711,1.968,242.3,1252,6.1125,-38.0180,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
250070,-2242611,250981,-2244259,251891,-2245942,251060,-2243974,250393,-2244537,3.823,0.889,3.399,150.6,1253,5.5274,-37.8620,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
244839,-2245681,246124,-2247934,247409,-2249024,246678,-2247127,245670,-2248763,4.264,1.937,8.261,141.6,1254,5.4204,-37.9240,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
244394,-2254626,246374,-2254691,248354,-2254638,246002,-2254134,246038,-2255260,4.071,1.127,4.587,90.2,1255,5.4259,-38.0380,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
244617,-2261371,246812,-2261389,249008,-2261004,246515,-2260429,246647,-2262355,4.522,1.931,8.733,85.4,1256,5.4356,-38.1510,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
246093,-2266736,247423,-2265420,248753,-2264655,247123,-2264898,247623,-2265983,3.431,1.200,4.116,52.7,1257,5.4490,-38.2190,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
252922,-2242972,253564,-2244259,254207,-2245752,254052,-2244033,253162,-2244525,3.079,1.041,3.205,154.5,1258,5.5843,-37.8620,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
258884,-2241674,259022,-2242658,259161,-2243713,259474,-2242587,258720,-2242700,2.059,0.785,1.617,172.0,1259,5.7045,-37.8350,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
266766,-2241064,265763,-2243607,264759,-2246796,266013,-2243773,265268,-2243411,6.093,0.848,5.170,199.8,1260,5.8529,-37.8510,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
267865,-2244104,266889,-2246096,265913,-2247649,267275,-2246553,266267,-2245592,4.075,1.414,5.764,209.6,1261,5.8777,-37.8930,H1932_0000_DA4,225,"ESP_023039_1415, PSP_006794_1420",,
-2422571,-2764228,-2422639,-2765105,-2422707,-2766255,-2422167,-2765206,-2423166,-2765028,2.031,0.913,1.853,183.4,1262,-53.3538,-46.6490,none,none,,,
-2440229,-2594382,-2441655,-2595283,-2443081,-2596398,-2441537,-2595645,-2441860,-2594904,3.359,0.801,2.690,233.1,1263,-53.7726,-43.7840,none,none,,,
-2628796,-3118074,-2620693,-3121228,-2612590,-3126758,-2619842,-3117322,-2622412,-3125164,15.489,8.101,125.479,124.2,1264,-57.7156,-52.6570,none,none,PSP_006691_1270,,
-2614543,-3102414,-2603722,-3111092,-2592902,-3121400,-2603014,-3107683,-2606160,-3114512,25.615,7.272,186.269,138.0,1265,-57.3418,-52.4860,none,none,ESP_013877_1270,,
-2983938,-2855938,-2983230,-2857337,-2982521,-2859038,-2982499,-2856809,-2984097,-2857906,3.336,1.771,5.907,158.3,1266,-65.6997,-48.2050,H2475_0000_DA4,75,,,
-2979638,-2874580,-2977776,-2876601,-2975915,-2878107,-2977132,-2875303,-2978707,-2877846,4.775,2.885,13.773,137.6,1267,-65.5796,-48.5300,H2475_0000_DA4,75,,,
-3933454,-2701527,-3932351,-2702511,-3931247,-2703264,-3932233,-2701836,-3932700,-2703223,2.661,1.451,3.861,130.8,1268,-86.6022,-45.5930,none,none,ESP_012955_1340,,
-4547920,-2721847,-4547362,-2721776,-4546803,-2721574,-4547344,-2721556,-4547289,-2721977,1.050,0.424,0.445,75.0,1269,-100.1466,-45.9180,H2501_0000_DA4,75,"ESP_014340_1340, ESP_030045_1340",,
